frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
26, 38.461538, 0.990000, 440.477800, 0.232213, 0.313528, 0.045567, 0.128974, 0.578280, 
27, 37.037037, 0.990000, 457.410000, 0.224656, 0.314873, 0.047720, 0.126236, 0.576606, 
28, 35.714286, 0.990000, 474.344000, 0.216250, 0.313444, 0.047061, 0.125344, 0.577894, 
29, 34.482759, 0.990000, 491.285400, 0.209412, 0.312260, 0.043992, 0.127284, 0.578432, 
30, 33.333333, 0.990000, 508.223500, 0.205354, 0.314794, 0.048079, 0.125298, 0.579628, 
31, 32.258065, 0.990000, 525.147700, 0.199479, 0.312224, 0.046876, 0.124722, 0.580664, 
32, 31.250000, 0.990000, 542.087100, 0.194366, 0.312010, 0.046818, 0.126183, 0.578945, 
33, 30.303030, 0.990000, 559.010400, 0.189082, 0.313069, 0.049078, 0.125573, 0.578540, 
34, 29.411765, 0.990000, 575.954300, 0.184961, 0.314860, 0.045369, 0.124612, 0.579296, 
35, 28.571429, 0.990000, 592.883800, 0.177840, 0.313175, 0.047165, 0.126760, 0.576881, 
36, 27.777778, 0.990000, 609.821100, 0.177690, 0.312290, 0.048581, 0.126320, 0.578710, 
37, 27.027027, 0.990000, 626.757800, 0.169530, 0.311595, 0.043465, 0.125661, 0.577180, 
38, 26.315789, 0.990000, 643.694800, 0.165463, 0.312083, 0.048201, 0.126103, 0.578714, 
39, 25.641026, 0.990000, 660.631400, 0.161887, 0.310137, 0.045521, 0.126358, 0.578270, 
40, 25.000000, 0.990000, 677.571400, 0.157862, 0.311350, 0.044992, 0.126416, 0.578109, 
41, 24.390244, 0.990000, 694.502700, 0.155345, 0.311423, 0.049607, 0.126147, 0.578544, 
42, 23.809524, 0.990000, 711.428300, 0.156873, 0.311770, 0.047145, 0.126951, 0.578439, 
43, 23.255814, 0.990000, 728.374300, 0.151011, 0.310823, 0.047647, 0.122565, 0.578118, 
44, 22.727273, 0.990000, 745.305000, 0.150470, 0.312085, 0.047791, 0.125803, 0.577728, 
45, 22.222222, 0.990000, 762.240700, 0.147663, 0.310861, 0.046689, 0.124393, 0.580345, 
46, 21.739130, 0.990000, 779.177900, 0.147863, 0.310644, 0.044998, 0.125631, 0.578457, 
47, 21.276596, 0.990000, 796.112100, 0.145093, 0.311149, 0.048556, 0.127902, 0.577287, 
48, 20.833333, 0.990000, 813.038200, 0.144874, 0.309197, 0.044111, 0.127283, 0.577015, 
49, 20.408163, 0.990000, 829.966700, 0.141315, 0.308184, 0.046925, 0.124667, 0.578765, 
9, 111.111111, 0.980000, 152.591500, 0.537751, 0.316749, 0.046317, 0.127176, 0.582391, 
10, 100.000000, 0.980000, 169.518600, 0.481900, 0.319544, 0.047688, 0.126985, 0.584578, 
11, 90.909091, 0.980000, 186.454600, 0.448253, 0.319729, 0.046302, 0.125240, 0.583608, 
12, 83.333333, 0.980000, 203.393600, 0.415489, 0.316698, 0.050948, 0.125611, 0.581333, 
13, 76.923077, 0.980000, 220.321200, 0.391024, 0.317033, 0.048644, 0.123319, 0.581744, 
14, 71.428571, 0.980000, 237.274200, 0.367073, 0.316941, 0.050062, 0.121407, 0.581286, 
15, 66.666667, 0.980000, 254.191000, 0.343270, 0.316576, 0.046891, 0.125564, 0.581611, 
16, 62.500000, 0.980000, 271.125400, 0.323474, 0.316744, 0.046402, 0.123199, 0.580154, 
17, 58.823529, 0.980000, 288.066700, 0.307087, 0.313551, 0.048538, 0.125639, 0.580559, 
18, 55.555556, 0.980000, 304.999400, 0.293779, 0.315223, 0.045569, 0.126608, 0.578820, 
19, 52.631579, 0.980000, 321.944300, 0.284035, 0.313854, 0.048951, 0.124560, 0.580417, 
20, 50.000000, 0.980000, 338.868000, 0.271360, 0.314239, 0.048223, 0.125069, 0.580626, 
21, 47.619048, 0.980000, 355.795800, 0.261693, 0.313632, 0.048098, 0.127044, 0.579511, 
22, 45.454545, 0.980000, 372.732000, 0.252927, 0.313561, 0.048896, 0.125139, 0.578554, 
23, 43.478261, 0.980000, 389.667300, 0.244626, 0.315093, 0.049503, 0.123056, 0.580123, 
24, 41.666667, 0.980000, 406.613100, 0.236099, 0.312943, 0.048880, 0.124610, 0.578235, 
25, 40.000000, 0.980000, 423.538000, 0.232735, 0.312733, 0.047526, 0.125900, 0.577654, 
26, 38.461538, 0.980000, 440.477500, 0.224622, 0.314391, 0.046807, 0.123950, 0.578467, 
27, 37.037037, 0.980000, 457.410300, 0.216376, 0.315898, 0.047986, 0.123656, 0.578558, 
28, 35.714286, 0.980000, 474.345100, 0.210014, 0.313946, 0.047298, 0.124556, 0.579526, 
29, 34.482759, 0.980000, 491.281900, 0.203594, 0.313567, 0.044713, 0.124312, 0.579267, 
30, 33.333333, 0.980000, 508.223600, 0.198705, 0.312429, 0.047462, 0.123191, 0.577568, 
31, 32.258065, 0.980000, 525.149700, 0.192865, 0.313524, 0.045153, 0.123779, 0.578934, 
32, 31.250000, 0.980000, 542.086100, 0.187336, 0.311091, 0.046341, 0.125384, 0.578282, 
33, 30.303030, 0.980000, 559.012900, 0.183476, 0.312796, 0.047349, 0.124705, 0.577603, 
34, 29.411765, 0.980000, 575.953400, 0.178042, 0.311840, 0.047062, 0.127040, 0.579970, 
35, 28.571429, 0.980000, 592.885600, 0.172510, 0.311793, 0.049174, 0.123292, 0.580239, 
36, 27.777778, 0.980000, 609.823800, 0.169715, 0.312093, 0.044744, 0.125026, 0.578377, 
37, 27.027027, 0.980000, 626.757800, 0.165165, 0.312528, 0.044483, 0.125600, 0.576833, 
38, 26.315789, 0.980000, 643.691800, 0.161635, 0.311255, 0.045898, 0.127521, 0.579042, 
39, 25.641026, 0.980000, 660.637000, 0.159539, 0.312363, 0.045102, 0.123760, 0.578143, 
40, 25.000000, 0.980000, 677.574900, 0.156513, 0.312062, 0.047335, 0.122609, 0.578292, 
41, 24.390244, 0.980000, 694.501000, 0.153449, 0.310402, 0.044710, 0.125369, 0.577241, 
42, 23.809524, 0.980000, 711.429900, 0.149977, 0.309977, 0.045876, 0.125305, 0.579306, 
43, 23.255814, 0.980000, 728.376800, 0.149708, 0.311590, 0.047253, 0.122623, 0.577593, 
44, 22.727273, 0.980000, 745.303000, 0.148161, 0.312460, 0.046265, 0.126485, 0.577647, 
45, 22.222222, 0.980000, 762.240100, 0.145500, 0.311003, 0.044001, 0.125850, 0.579797, 
46, 21.739130, 0.980000, 779.177500, 0.144729, 0.312568, 0.050000, 0.126971, 0.576177, 
47, 21.276596, 0.980000, 796.112200, 0.142243, 0.309723, 0.045508, 0.125058, 0.576651, 
48, 20.833333, 0.980000, 813.040300, 0.139937, 0.310444, 0.047107, 0.126392, 0.578013, 
49, 20.408163, 0.980000, 829.965800, 0.140401, 0.311107, 0.045480, 0.125965, 0.577161, 
9, 111.111111, 0.970000, 152.589600, 0.526976, 0.321654, 0.046661, 0.123462, 0.585358, 
10, 100.000000, 0.970000, 169.514200, 0.470839, 0.319238, 0.049454, 0.127081, 0.582603, 
11, 90.909091, 0.970000, 186.450300, 0.438935, 0.318818, 0.047225, 0.123025, 0.583282, 
12, 83.333333, 0.970000, 203.392500, 0.409052, 0.316002, 0.046146, 0.124330, 0.581630, 
13, 76.923077, 0.970000, 220.320400, 0.384859, 0.317924, 0.047329, 0.122313, 0.582830, 
14, 71.428571, 0.970000, 237.275400, 0.357458, 0.316820, 0.050193, 0.121075, 0.583125, 
15, 66.666667, 0.970000, 254.194800, 0.334159, 0.314793, 0.046355, 0.122815, 0.581189, 
16, 62.500000, 0.970000, 271.127800, 0.314521, 0.315100, 0.047091, 0.124636, 0.579551, 
17, 58.823529, 0.970000, 288.060300, 0.302277, 0.312289, 0.044562, 0.127891, 0.580550, 
18, 55.555556, 0.970000, 304.998900, 0.288525, 0.316604, 0.047656, 0.124961, 0.580785, 
19, 52.631579, 0.970000, 321.944400, 0.277498, 0.318395, 0.044361, 0.120850, 0.580019, 
20, 50.000000, 0.970000, 338.865300, 0.264963, 0.314566, 0.047356, 0.123614, 0.580196, 
21, 47.619048, 0.970000, 355.799800, 0.254335, 0.316114, 0.046914, 0.122330, 0.580111, 
22, 45.454545, 0.970000, 372.735300, 0.245143, 0.314185, 0.044973, 0.123360, 0.580092, 
23, 43.478261, 0.970000, 389.672000, 0.239682, 0.314405, 0.047456, 0.125889, 0.579834, 
24, 41.666667, 0.970000, 406.613400, 0.233685, 0.312838, 0.049819, 0.125842, 0.580112, 
25, 40.000000, 0.970000, 423.539100, 0.226356, 0.313584, 0.045076, 0.127330, 0.580188, 
26, 38.461538, 0.970000, 440.476100, 0.219594, 0.314243, 0.048557, 0.123645, 0.579253, 
27, 37.037037, 0.970000, 457.409400, 0.210978, 0.312840, 0.047290, 0.124737, 0.577554, 
28, 35.714286, 0.970000, 474.343900, 0.204329, 0.313136, 0.049149, 0.124316, 0.578280, 
29, 34.482759, 0.970000, 491.283200, 0.199580, 0.310955, 0.045579, 0.123005, 0.577808, 
30, 33.333333, 0.970000, 508.221900, 0.195059, 0.310783, 0.047537, 0.122001, 0.578715, 
