frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
34, 29.411765, 0.990000, 1.798900, 0.242285, 0.319764, 0.046348, 0.142681, 0.577047, 
35, 28.571429, 0.990000, 1.851000, 0.239131, 0.318697, 0.052526, 0.141460, 0.575743, 
36, 27.777778, 0.990000, 1.902400, 0.234727, 0.321349, 0.047019, 0.142526, 0.575244, 
37, 27.027027, 0.990000, 1.959900, 0.231273, 0.322004, 0.052693, 0.142040, 0.574639, 
38, 26.315789, 0.990000, 2.010000, 0.228459, 0.320600, 0.048626, 0.142730, 0.577018, 
39, 25.641026, 0.990000, 2.062200, 0.223049, 0.316604, 0.051046, 0.140978, 0.577925, 
40, 25.000000, 0.990000, 2.114800, 0.221603, 0.319127, 0.044887, 0.139388, 0.572801, 
41, 24.390244, 0.990000, 2.167900, 0.214717, 0.322816, 0.044924, 0.142764, 0.575608, 
42, 23.809524, 0.990000, 2.216200, 0.211137, 0.319330, 0.048084, 0.138802, 0.575067, 
43, 23.255814, 0.990000, 2.266900, 0.207123, 0.317971, 0.051318, 0.144433, 0.575055, 
44, 22.727273, 0.990000, 2.320800, 0.202891, 0.319519, 0.048745, 0.141540, 0.574322, 
45, 22.222222, 0.990000, 2.377500, 0.197981, 0.317097, 0.049119, 0.141284, 0.572533, 
46, 21.739130, 0.990000, 2.424700, 0.195845, 0.318749, 0.047216, 0.142065, 0.572969, 
47, 21.276596, 0.990000, 2.475700, 0.191738, 0.319442, 0.048466, 0.141542, 0.572654, 
48, 20.833333, 0.990000, 2.529100, 0.188596, 0.318863, 0.047817, 0.138446, 0.570869, 
49, 20.408163, 0.990000, 2.585800, 0.188135, 0.318475, 0.049209, 0.142450, 0.573465, 
12, 83.333333, 0.980000, 0.654600, 0.540243, 0.331081, 0.048148, 0.145794, 0.607012, 
13, 76.923077, 0.980000, 0.707300, 0.510483, 0.330912, 0.051064, 0.147292, 0.606501, 
14, 71.428571, 0.980000, 0.758700, 0.477906, 0.327691, 0.047575, 0.147891, 0.601693, 
15, 66.666667, 0.980000, 0.808100, 0.464089, 0.331805, 0.046167, 0.142037, 0.602250, 
16, 62.500000, 0.980000, 0.860100, 0.429643, 0.327263, 0.048390, 0.146059, 0.596804, 
17, 58.823529, 0.980000, 0.911200, 0.406904, 0.329464, 0.048555, 0.144954, 0.594167, 
18, 55.555556, 0.980000, 0.964300, 0.387301, 0.325333, 0.048830, 0.142441, 0.597808, 
19, 52.631579, 0.980000, 1.020200, 0.371119, 0.326712, 0.048128, 0.143891, 0.590949, 
20, 50.000000, 0.980000, 1.068400, 0.357567, 0.326783, 0.047188, 0.139081, 0.588500, 
21, 47.619048, 0.980000, 1.124100, 0.341664, 0.327195, 0.053560, 0.146689, 0.589264, 
22, 45.454545, 0.980000, 1.179000, 0.330494, 0.323754, 0.050028, 0.143894, 0.584573, 
23, 43.478261, 0.980000, 1.225100, 0.322459, 0.325118, 0.050113, 0.141734, 0.585853, 
24, 41.666667, 0.980000, 1.276700, 0.311854, 0.323149, 0.050180, 0.147134, 0.586327, 
25, 40.000000, 0.980000, 1.332000, 0.303041, 0.324625, 0.052066, 0.144464, 0.583469, 
26, 38.461538, 0.980000, 1.380500, 0.293492, 0.323639, 0.049403, 0.142880, 0.582388, 
