frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
24, 41.666667, 0.990000, 48.419400, 0.128378, 0.337303, 0.049400, 0.170725, 0.771943, 
25, 40.000000, 0.990000, 50.399100, 0.124023, 0.337210, 0.047998, 0.171813, 0.765112, 
26, 38.461538, 0.990000, 52.397800, 0.122044, 0.337193, 0.046539, 0.170400, 0.757813, 
27, 37.037037, 0.990000, 54.409400, 0.118786, 0.334966, 0.048731, 0.170613, 0.746008, 
28, 35.714286, 0.990000, 56.440600, 0.118760, 0.332195, 0.049512, 0.168616, 0.736423, 
29, 34.482759, 0.990000, 58.395200, 0.117304, 0.334317, 0.049275, 0.164816, 0.730864, 
30, 33.333333, 0.990000, 60.420900, 0.114142, 0.330772, 0.048620, 0.167031, 0.727492, 
31, 32.258065, 0.990000, 62.403500, 0.109691, 0.332779, 0.050263, 0.164258, 0.717693, 
32, 31.250000, 0.990000, 64.384100, 0.109178, 0.334295, 0.050988, 0.166714, 0.714347, 
33, 30.303030, 0.990000, 66.393900, 0.107382, 0.329840, 0.050525, 0.165825, 0.706307, 
34, 29.411765, 0.990000, 68.421000, 0.106737, 0.331926, 0.048247, 0.165620, 0.697911, 
35, 28.571429, 0.990000, 70.416300, 0.103303, 0.329894, 0.046475, 0.164299, 0.691292, 
36, 27.777778, 0.990000, 72.443600, 0.102822, 0.329861, 0.049642, 0.161309, 0.684094, 
37, 27.027027, 0.990000, 74.408300, 0.099792, 0.327052, 0.047030, 0.163315, 0.680882, 
38, 26.315789, 0.990000, 76.383400, 0.099265, 0.327297, 0.048652, 0.160831, 0.677000, 
39, 25.641026, 0.990000, 78.416800, 0.098800, 0.326305, 0.048847, 0.162986, 0.674531, 
40, 25.000000, 0.990000, 80.436600, 0.097715, 0.327831, 0.051195, 0.163670, 0.670110, 
41, 24.390244, 0.990000, 82.402600, 0.096063, 0.324707, 0.047288, 0.159503, 0.667304, 
42, 23.809524, 0.990000, 84.378200, 0.093975, 0.327394, 0.049430, 0.161623, 0.663122, 
43, 23.255814, 0.990000, 86.367600, 0.092814, 0.325419, 0.049112, 0.161409, 0.662226, 
44, 22.727273, 0.990000, 88.375400, 0.092955, 0.326106, 0.048307, 0.159067, 0.659810, 
45, 22.222222, 0.990000, 90.375300, 0.089923, 0.323984, 0.044214, 0.160702, 0.656696, 
46, 21.739130, 0.990000, 92.497600, 0.090542, 0.322035, 0.047650, 0.159950, 0.652851, 
47, 21.276596, 0.990000, 94.390200, 0.088907, 0.325671, 0.046093, 0.161620, 0.652374, 
48, 20.833333, 0.990000, 96.418400, 0.087921, 0.321576, 0.049614, 0.161935, 0.648041, 
49, 20.408163, 0.990000, 98.401600, 0.088300, 0.322132, 0.049805, 0.157154, 0.643852, 
7, 142.857143, 0.980000, 14.420600, 0.286660, 0.403606, 0.048888, 0.215018, 1.296466, 
8, 125.000000, 0.980000, 16.425700, 0.255160, 0.394826, 0.051862, 0.207589, 1.210936, 
9, 111.111111, 0.980000, 18.421700, 0.228079, 0.386303, 0.049556, 0.203551, 1.141934, 
10, 100.000000, 0.980000, 20.403400, 0.210740, 0.379767, 0.048282, 0.197386, 1.092938, 
11, 90.909091, 0.980000, 22.413300, 0.200653, 0.372956, 0.049242, 0.195434, 1.041897, 
12, 83.333333, 0.980000, 24.422300, 0.188260, 0.367131, 0.048671, 0.196256, 1.003427, 
13, 76.923077, 0.980000, 26.406200, 0.176410, 0.366159, 0.049180, 0.187731, 0.974554, 
14, 71.428571, 0.980000, 28.424400, 0.163362, 0.359086, 0.048449, 0.186898, 0.935847, 
15, 66.666667, 0.980000, 30.410900, 0.157200, 0.360002, 0.048647, 0.181492, 0.911746, 
16, 62.500000, 0.980000, 32.403000, 0.149593, 0.352598, 0.053209, 0.184179, 0.892671, 
17, 58.823529, 0.980000, 34.410100, 0.146299, 0.350421, 0.048099, 0.182908, 0.874849, 
18, 55.555556, 0.980000, 36.404700, 0.143263, 0.349368, 0.050969, 0.182671, 0.856260, 
19, 52.631579, 0.980000, 38.395600, 0.137051, 0.347624, 0.048770, 0.179680, 0.839371, 
20, 50.000000, 0.980000, 40.408400, 0.135141, 0.343491, 0.048900, 0.178567, 0.819878, 
21, 47.619048, 0.980000, 42.397500, 0.133329, 0.343256, 0.046289, 0.180722, 0.806000, 
22, 45.454545, 0.980000, 44.406000, 0.127805, 0.342402, 0.048390, 0.177774, 0.793388, 
