frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
22, 45.454545, 0.990000, 23.112600, 0.187202, 0.343321, 0.052271, 0.167346, 0.778717, 
23, 43.478261, 0.990000, 24.151500, 0.176249, 0.338632, 0.050814, 0.171646, 0.773621, 
24, 41.666667, 0.990000, 25.200800, 0.171370, 0.337789, 0.049969, 0.170045, 0.761371, 
25, 40.000000, 0.990000, 26.240800, 0.165145, 0.336892, 0.051591, 0.169965, 0.753299, 
26, 38.461538, 0.990000, 27.288100, 0.159902, 0.336958, 0.052190, 0.168372, 0.741121, 
27, 37.037037, 0.990000, 28.337000, 0.156018, 0.329991, 0.051203, 0.164301, 0.734506, 
28, 35.714286, 0.990000, 29.373000, 0.152649, 0.333524, 0.046820, 0.165293, 0.726413, 
29, 34.482759, 0.990000, 30.432300, 0.150282, 0.332315, 0.052797, 0.161661, 0.717054, 
30, 33.333333, 0.990000, 31.469000, 0.148574, 0.332010, 0.051577, 0.162309, 0.705001, 
31, 32.258065, 0.990000, 32.517800, 0.145136, 0.328240, 0.052109, 0.163913, 0.705984, 
32, 31.250000, 0.990000, 33.562700, 0.143787, 0.328627, 0.048067, 0.161115, 0.699150, 
33, 30.303030, 0.990000, 34.609800, 0.141225, 0.331023, 0.053494, 0.153437, 0.694426, 
34, 29.411765, 0.990000, 35.654700, 0.139572, 0.328578, 0.051675, 0.163548, 0.687520, 
35, 28.571429, 0.990000, 36.692100, 0.138155, 0.327949, 0.049978, 0.157112, 0.680266, 
36, 27.777778, 0.990000, 37.744300, 0.135384, 0.328578, 0.046223, 0.154523, 0.675903, 
37, 27.027027, 0.990000, 38.834600, 0.134709, 0.327091, 0.050630, 0.159976, 0.660255, 
38, 26.315789, 0.990000, 39.836000, 0.131697, 0.327640, 0.052209, 0.157791, 0.665804, 
39, 25.641026, 0.990000, 40.879100, 0.132503, 0.327210, 0.047322, 0.154824, 0.661152, 
40, 25.000000, 0.990000, 41.943600, 0.129663, 0.326989, 0.052149, 0.155963, 0.653410, 
41, 24.390244, 0.990000, 42.976000, 0.128525, 0.324988, 0.049362, 0.157391, 0.658821, 
42, 23.809524, 0.990000, 44.017400, 0.126351, 0.328709, 0.049825, 0.158923, 0.655061, 
43, 23.255814, 0.990000, 45.070000, 0.123727, 0.326957, 0.047904, 0.159221, 0.647633, 
44, 22.727273, 0.990000, 46.111200, 0.124996, 0.327175, 0.053902, 0.154297, 0.648263, 
45, 22.222222, 0.990000, 47.159400, 0.122885, 0.322093, 0.047744, 0.157982, 0.646766, 
46, 21.739130, 0.990000, 48.192000, 0.121249, 0.324400, 0.053279, 0.160317, 0.641462, 
47, 21.276596, 0.990000, 49.240500, 0.121204, 0.322847, 0.051896, 0.154771, 0.637424, 
48, 20.833333, 0.990000, 50.289200, 0.119477, 0.325845, 0.050144, 0.157612, 0.634371, 
49, 20.408163, 0.990000, 51.326700, 0.117888, 0.325618, 0.048558, 0.155462, 0.630591, 
6, 166.666667, 0.980000, 6.764800, 0.490838, 0.405471, 0.055087, 0.219682, 1.291982, 
7, 142.857143, 0.980000, 7.631000, 0.442021, 0.397648, 0.052715, 0.211693, 1.214242, 
8, 125.000000, 0.980000, 8.629700, 0.392223, 0.384884, 0.051186, 0.204275, 1.147602, 
9, 111.111111, 0.980000, 9.651800, 0.356861, 0.380958, 0.050584, 0.197683, 1.081327, 
10, 100.000000, 0.980000, 10.659300, 0.325683, 0.373635, 0.050273, 0.189994, 1.032673, 
11, 90.909091, 0.980000, 11.687700, 0.300125, 0.368094, 0.048981, 0.187751, 0.997540, 
12, 83.333333, 0.980000, 12.734500, 0.288994, 0.362907, 0.052021, 0.187194, 0.977921, 
13, 76.923077, 0.980000, 13.759100, 0.267458, 0.360982, 0.051457, 0.181664, 0.923952, 
14, 71.428571, 0.980000, 14.769400, 0.251230, 0.355549, 0.051643, 0.182222, 0.914133, 
15, 66.666667, 0.980000, 15.800500, 0.236666, 0.354854, 0.050706, 0.183650, 0.901997, 
16, 62.500000, 0.980000, 16.847800, 0.223149, 0.346841, 0.051204, 0.177290, 0.883597, 
17, 58.823529, 0.980000, 17.884000, 0.212809, 0.348195, 0.050104, 0.173568, 0.868212, 
18, 55.555556, 0.980000, 18.927600, 0.205521, 0.347667, 0.050738, 0.178179, 0.847673, 
19, 52.631579, 0.980000, 19.970800, 0.201472, 0.345818, 0.048538, 0.164599, 0.823599, 
20, 50.000000, 0.980000, 21.012000, 0.192674, 0.345904, 0.052396, 0.171977, 0.806447, 
21, 47.619048, 0.980000, 22.060200, 0.186857, 0.344140, 0.047842, 0.172016, 0.795162, 
22, 45.454545, 0.980000, 23.106100, 0.178489, 0.343179, 0.049362, 0.170565, 0.779550, 
23, 43.478261, 0.980000, 24.146700, 0.173041, 0.340736, 0.052571, 0.172982, 0.772549, 
24, 41.666667, 0.980000, 25.197300, 0.166981, 0.339832, 0.051315, 0.167163, 0.759478, 
25, 40.000000, 0.980000, 26.244900, 0.159249, 0.334218, 0.051578, 0.171320, 0.754614, 
26, 38.461538, 0.980000, 27.292800, 0.155777, 0.334975, 0.050088, 0.169453, 0.744467, 
27, 37.037037, 0.980000, 28.341600, 0.152081, 0.334167, 0.051281, 0.167010, 0.734478, 
28, 35.714286, 0.980000, 29.374600, 0.149139, 0.332556, 0.046411, 0.163467, 0.725215, 
29, 34.482759, 0.980000, 30.433600, 0.147458, 0.333496, 0.051166, 0.161809, 0.713398, 
30, 33.333333, 0.980000, 31.469400, 0.147242, 0.332960, 0.050368, 0.161484, 0.711578, 
31, 32.258065, 0.980000, 32.518900, 0.138835, 0.329867, 0.051132, 0.162145, 0.705266, 
